rep,gen,indType,indNum,quality,fitness,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
1,0,Sender,0,1,0,-0.0129768,-0.022635,-0.0873889,-0.653101,-0.52571,-0.921428,-0.763194,-0.425821,-0.895263,0.920269,0.617007,0.607612,0.244085,-0.536163,0.666111,0.63908,0.190818,-0.149135,0.909176,-0.306989,-0.27298,-0.537315,0.0905517,-0.0259247,0.212103,0.0633034,-0.0179738,-0.499484,-0.250144,0.875883,-0.904814,-0.156208,0.487988,-0.919343,0.320251,-0.509755,0.29356,-0.719001,0.58432
1,0,Sender,1,1,0,-0.0129768,-0.022635,-0.0851234,-0.651018,-0.502132,-0.910309,-0.763194,-0.425821,-0.895263,0.988216,0.617007,0.607612,0.227646,-0.536163,0.666111,0.63908,0.184016,-0.149135,0.909176,-0.306989,-0.27298,-0.53773,0.102481,-0.0259247,0.167998,0.0481619,0.112429,-0.499484,-0.244898,0.875883,-0.883824,-0.156208,0.487988,-0.914611,0.320251,-0.509755,0.29356,-0.719001,0.58432
1,0,Sender,2,1,0,-0.0129768,-0.022635,-0.0851234,-0.651018,-0.52571,-0.910309,-0.763194,-0.426604,-0.895263,0.988216,0.609152,0.607612,0.244085,-0.536163,0.666111,0.63908,0.191493,-0.149135,0.909176,-0.306989,-0.27298,-0.537315,0.102481,-0.0259247,0.212103,0.0467913,-0.0137817,-0.499484,-0.244898,0.875883,-0.882697,-0.138438,0.487988,-0.919343,0.320251,-0.509755,0.29356,-0.714407,0.58432
1,0,Sender,3,1,0,-0.0129768,-0.022635,-0.0851234,-0.651018,-0.48893,-0.910309,-0.763194,-0.425821,-0.895263,0.988216,0.617007,0.607612,0.244085,-0.536163,0.666111,0.63908,0.184016,-0.149135,0.909176,-0.306989,-0.27298,-0.537315,0.102481,-0.0259247,0.212103,0.0633034,0.112429,-0.499484,-0.244898,0.875883,-0.908048,-0.156208,0.487988,-0.919343,0.321507,-0.509755,0.29356,-0.719001,0.58432
1,0,Sender,4,1,0,-0.0129768,-0.022635,-0.0873889,-0.651018,-0.52571,-0.910309,-0.763194,-0.425821,-0.895263,0.988216,0.617007,0.607612,0.244085,-0.536163,0.666111,0.63908,0.31112,-0.149135,0.909176,-0.306989,-0.27298,-0.537315,0.0905517,-0.0259247,-0.198363,0.0633034,-0.0179738,-0.499484,-0.233417,0.875883,-0.904814,-0.156208,0.487988,-0.919343,0.320251,-0.509755,0.29356,-0.732667,0.58432
1,0,Sender,5,0,0,-0.137332,0.353934,-0.362709,0.281399,-0.243625,0.0793692,-0.475433,-0.282787,-0.847352,-0.941937,-0.415711,-0.971506,0.532757,0.876523,-0.187765,0.73784,0.595614,-0.553445,-0.367599,0.342364,0.404519,-0.317691,0.569958,-0.684406,0.752124,0.0652707,0.617036,0.766305,0.159705,0.401755,0.789434,0.986825,0.261717,-0.235732,-0.0632653,-0.483628,-0.13326,0.323131,0.468732
1,0,Sender,6,1,0,-0.0129768,-0.0380874,-0.0851234,-0.651018,-0.667748,-0.910309,-0.763194,-0.431169,-0.895263,0.996266,0.617007,0.607612,0.244085,-0.536163,0.666111,0.63908,0.184016,-0.149135,0.909176,-0.306989,-0.27298,-0.537315,0.102481,-0.0259247,0.212103,0.0633034,0.112429,-0.499484,-0.244898,0.875883,-0.883824,-0.156208,0.487988,-0.919343,0.320251,-0.509755,0.299268,-0.719001,0.58432
1,0,Sender,7,1,0,-0.0129768,-0.022635,-0.0944742,-0.651018,-0.52571,-0.910837,-0.763194,-0.425821,-0.911072,0.988216,0.617007,0.607612,0.245459,-0.536163,0.666111,0.639582,0.191493,-0.149135,0.934622,-0.306989,-0.27298,-0.537315,0.102481,-0.044658,0.212103,0.0633034,-0.00894569,-0.499484,-0.244898,0.875883,-0.882697,-0.156208,0.487988,-0.919343,0.320251,-0.509755,0.29356,-0.719001,0.58432
1,0,Sender,8,1,0,-0.0129768,-0.022635,-0.0873889,-0.651018,-0.52571,-0.910309,-0.763194,-0.425821,-0.895263,0.988216,0.692761,0.607612,0.244085,-0.217757,0.666111,0.63908,0.190818,-0.149135,0.909176,-0.306989,-0.27298,-0.537315,0.0905517,-0.0259247,0.204981,0.0633034,-0.0179738,-0.499484,-0.233417,0.875883,-0.904814,-0.156208,0.487988,-0.919343,0.320251,-0.509755,0.29356,-0.719001,0.58432
1,0,Sender,9,1,0,-0.0129768,-0.022635,-0.0851234,-0.651018,-0.48893,-0.861826,-0.763194,-0.425821,-0.895263,0.988216,0.617007,0.607612,0.244085,-0.536163,0.666111,0.63908,0.184016,-0.149135,0.909176,-0.306989,-0.27298,-0.537315,0.102481,-0.0259247,0.212103,0.0633034,0.141512,-0.499484,-0.244898,0.875883,-0.895083,-0.156208,0.487988,-0.920846,0.320251,-0.527929,0.285406,-0.719001,0.58432
